customer_id,Recency,Frequency,Monetary_Value,Support_Complaints,Web_Interactions,Segment
CUST01930,19,2,1131.91,0.0,1,Dormant Customers
CUST01931,10,2,975.78,0.0,1,Dormant Customers
CUST01932,12,1,1359.13,0.0,1,Dormant Customers
CUST01933,39,6,3230.78,0.0,1,Loyal Customers
CUST01934,33,1,585.58,0.0,1,Dormant Customers
CUST01935,52,1,308.98,0.0,1,Dormant Customers
CUST01936,34,1,300.34,0.0,1,Dormant Customers
CUST01937,120,1,383.33,0.0,1,Dormant Customers
CUST01938,45,4,1866.8,2.0,1,Dormant Customers
CUST01939,34,4,3249.84,1.0,1,Loyal Customers
CUST01940,8,7,6388.84,1.0,1,Champions
CUST01941,47,9,5847.1900000000005,2.0,1,At-Risk Spenders
CUST01942,249,1,523.56,0.0,1,Dormant Customers
CUST01943,52,4,4844.02,1.0,1,At-Risk Spenders
CUST01944,13,7,5245.9800000000005,2.0,1,Champions
CUST01945,118,1,554.68,0.0,1,Dormant Customers
CUST01946,118,3,1522.71,2.0,1,Dormant Customers
CUST01947,123,7,4832.06,0.0,1,At-Risk Spenders
CUST01948,170,2,1170.93,1.0,1,Dormant Customers
CUST01949,136,8,9603.31,1.0,1,At-Risk Spenders
CUST01950,136,3,1395.91,0.0,1,Dormant Customers
CUST01951,125,4,2559.61,1.0,1,Dormant Customers
CUST01952,313,2,922.6,0.0,1,Dormant Customers
CUST01953,176,1,886.28,0.0,1,Dormant Customers
CUST01954,50,10,7300.599999999999,3.0,1,At-Risk Spenders
CUST01955,25,7,2957.63,2.0,1,Champions
CUST01956,78,1,301.98,0.0,1,Dormant Customers
CUST01957,210,3,2989.2,1.0,1,Dormant Customers
CUST01958,113,7,3390.38,4.0,1,Dormant Customers
CUST01959,9,1,676.52,0.0,1,Dormant Customers
CUST01960,25,1,1173.93,0.0,1,Dormant Customers
CUST01961,79,4,3056.04,2.0,1,Dormant Customers
CUST01962,142,8,5467.6900000000005,2.0,1,At-Risk Spenders
CUST01963,113,1,827.54,0.0,1,Dormant Customers
CUST01964,15,1,848.15,0.0,1,Dormant Customers
CUST01965,196,2,1060.55,1.0,1,Dormant Customers
CUST01966,49,6,5099.78,1.0,1,At-Risk Spenders
CUST01967,28,4,1574.64,2.0,1,Dormant Customers
CUST01968,59,1,1323.58,1.0,1,Dormant Customers
CUST01969,80,2,1641.0,1.0,1,Dormant Customers
CUST01970,84,3,1898.37,0.0,1,Dormant Customers
CUST01971,10,2,2559.4,1.0,1,Dormant Customers
CUST01972,4,9,4551.23,2.0,1,Champions
CUST01973,89,3,2694.88,0.0,1,Dormant Customers
CUST01974,54,5,2533.77,2.0,1,Dormant Customers
CUST01975,57,5,3442.37,1.0,1,Dormant Customers
CUST01976,100,5,4264.75,3.0,1,At-Risk Spenders
CUST01977,68,2,1844.12,1.0,1,Dormant Customers
CUST01978,156,7,6034.36,2.0,1,At-Risk Spenders
CUST01979,61,1,669.46,0.0,1,Dormant Customers
CUST01980,1,8,7551.46,1.0,1,Champions
CUST01981,84,4,4730.360000000001,1.0,1,At-Risk Spenders
CUST01982,36,7,4060.75,2.0,1,Dormant Customers
CUST01983,67,3,1024.87,0.0,1,Dormant Customers
CUST01984,21,8,4659.86,2.0,1,Champions
CUST01985,75,1,1983.49,0.0,1,Dormant Customers
CUST01986,5,5,5637.98,3.0,1,Champions
CUST01987,127,1,299.78,0.0,1,Dormant Customers
CUST01988,52,1,824.71,0.0,1,Dormant Customers
CUST01989,70,3,1255.63,0.0,1,Dormant Customers
CUST01990,59,4,3877.77,0.0,1,Dormant Customers
CUST01991,65,7,5405.02,2.0,1,At-Risk Spenders
CUST01992,50,1,1412.07,0.0,1,Dormant Customers
CUST01993,23,6,3224.71,2.0,1,Champions
CUST01994,83,6,4371.35,0.0,1,At-Risk Spenders
CUST01995,144,5,2602.16,1.0,1,Dormant Customers
CUST01996,206,2,1407.45,0.0,1,Dormant Customers
CUST01997,23,2,2544.7,0.0,1,Dormant Customers
CUST01998,6,7,8151.54,2.0,1,Champions
CUST01999,70,2,762.25,0.0,1,Dormant Customers
CUST02000,96,10,4734.83,2.0,1,At-Risk Spenders
CUST02001,5,1,519.52,0.0,1,Dormant Customers
CUST02002,27,6,5905.59,1.0,1,Champions
CUST02003,169,2,1381.48,0.0,1,Dormant Customers
CUST02004,1,1,1164.15,0.0,1,Dormant Customers
CUST02005,7,5,2573.5,1.0,1,Champions
CUST02006,99,1,1872.67,0.0,1,Dormant Customers
CUST02007,152,6,5058.75,1.0,1,At-Risk Spenders
CUST02008,228,4,4312.040799999999,2.0,1,At-Risk Spenders
CUST02009,31,4,3434.01,1.0,1,Loyal Customers
CUST02010,97,2,3471.3207999999986,0.0,1,Dormant Customers
CUST02011,130,4,4620.1,0.0,1,At-Risk Spenders
CUST02012,4,1,397.31,1.0,1,Dormant Customers
CUST02013,19,1,496.68,0.0,1,Dormant Customers
CUST02014,39,1,585.15,0.0,1,Dormant Customers
CUST02015,212,4,5003.34,0.0,1,At-Risk Spenders
CUST02016,15,1,359.18,0.0,1,Dormant Customers
CUST02017,77,2,1871.94,0.0,1,Dormant Customers
CUST02018,46,1,873.21,1.0,1,Dormant Customers
CUST02019,55,7,4765.56,2.0,1,At-Risk Spenders
CUST02020,30,3,2876.52,0.0,1,Loyal Customers
CUST02021,9,4,3437.71,1.0,1,Loyal Customers
CUST02022,44,1,329.75,1.0,1,Dormant Customers
CUST02023,44,1,888.97,0.0,1,Dormant Customers
CUST02024,1,10,6196.01,0.0,1,Champions
CUST02025,44,5,4736.54,0.0,1,Loyal Customers
CUST02026,34,5,4265.33,0.0,1,Loyal Customers
CUST02027,12,3,2947.52,0.0,1,Loyal Customers
CUST02028,127,2,1517.08,0.0,1,Dormant Customers
CUST02029,80,3,1502.72,1.0,1,Dormant Customers
CUST02030,7,5,2940.72,0.0,1,Champions
CUST02031,167,2,734.56,0.0,1,Dormant Customers
CUST02032,342,2,1046.18,0.0,1,Dormant Customers
CUST02033,112,4,2919.45,0.0,1,Dormant Customers
CUST02034,13,1,568.26,0.0,1,Dormant Customers
CUST02035,93,3,2201.39,1.0,1,Dormant Customers
CUST02036,38,8,5443.38,0.0,1,Loyal Customers
CUST02037,1,2,1131.94,2.0,1,Dormant Customers
CUST02038,262,3,1941.74,1.0,1,Dormant Customers
CUST02039,160,3,1806.76,1.0,1,Dormant Customers
CUST02040,1,1,686.12,0.0,1,Dormant Customers
CUST02041,15,5,6809.49,2.0,1,Champions
CUST02042,68,4,2102.49,1.0,1,Dormant Customers
CUST02043,10,1,429.28,0.0,1,Dormant Customers
CUST02044,0,7,5404.4400000000005,1.0,1,Champions
CUST02045,92,1,626.4,0.0,1,Dormant Customers
CUST02046,282,6,4967.95,2.0,1,At-Risk Spenders
CUST02047,61,7,6827.32,0.0,1,At-Risk Spenders
CUST02048,187,1,683.23,0.0,1,Dormant Customers
CUST02049,81,6,3627.55,1.0,1,Dormant Customers
CUST02050,15,2,985.3,1.0,1,Dormant Customers
CUST02051,85,3,2953.97,1.0,1,Dormant Customers
CUST02052,55,3,4211.06,0.0,1,At-Risk Spenders
CUST02053,61,2,1075.67,0.0,1,Dormant Customers
CUST02054,29,7,7547.42,1.0,1,Champions
CUST02055,73,6,3391.84,0.0,1,Dormant Customers
CUST02056,195,2,1281.97,0.0,1,Dormant Customers
CUST02057,3,2,1878.1,0.0,1,Dormant Customers
CUST02058,12,1,1013.35,0.0,1,Dormant Customers
CUST02059,53,3,2449.99,1.0,1,Dormant Customers
CUST02060,23,2,1331.01,2.0,1,Dormant Customers
CUST02061,102,5,3294.69,2.0,1,Dormant Customers
CUST02062,161,4,3844.48,0.0,1,Dormant Customers
CUST02063,38,4,1973.49,1.0,1,Loyal Customers
CUST02064,69,3,2866.45,1.0,1,Dormant Customers
CUST02065,172,5,3492.37,1.0,1,Dormant Customers
CUST02066,48,1,656.93,1.0,1,Dormant Customers
CUST02067,55,7,8612.0608,3.0,1,At-Risk Spenders
CUST02068,7,2,1629.56,0.0,1,Dormant Customers
CUST02069,315,1,791.45,0.0,1,Dormant Customers
CUST02070,80,1,557.51,1.0,1,Dormant Customers
CUST02071,17,1,887.16,0.0,1,Dormant Customers
CUST02072,35,11,7176.07,1.0,1,Loyal Customers
CUST02073,34,1,462.53,0.0,1,Dormant Customers
CUST02074,36,1,1003.93,0.0,1,Dormant Customers
CUST02075,271,5,2192.94,1.0,1,Dormant Customers
CUST02076,213,4,3480.34,0.0,1,Dormant Customers
CUST02077,78,5,2528.43,0.0,1,Dormant Customers
CUST02078,29,8,3814.58,3.0,1,Champions
CUST02079,19,7,4373.81,3.0,1,Champions
CUST02080,178,3,2768.41,1.0,1,Dormant Customers
CUST02081,166,9,5848.4400000000005,2.0,1,At-Risk Spenders
CUST02082,124,2,1444.5700000000002,0.0,1,Dormant Customers
CUST02083,28,2,1606.4,0.0,1,Dormant Customers
CUST02084,165,1,481.85,0.0,1,Dormant Customers
CUST02085,3,1,682.7,0.0,1,Dormant Customers
CUST02086,40,2,1886.35,0.0,1,Dormant Customers
CUST02087,14,1,479.82,0.0,1,Dormant Customers
CUST02088,41,3,1761.31,1.0,1,Loyal Customers
CUST02089,20,1,542.75,0.0,1,Dormant Customers
CUST02090,80,2,852.76,1.0,1,Dormant Customers
CUST02091,19,1,872.98,0.0,1,Dormant Customers
CUST02092,174,3,2595.52,1.0,1,Dormant Customers
CUST02093,11,2,1202.49,0.0,1,Dormant Customers
CUST02094,96,2,1171.49,0.0,1,Dormant Customers
CUST02095,163,2,1605.26,1.0,1,Dormant Customers
CUST02096,5,3,2926.04,0.0,1,Loyal Customers
CUST02097,59,4,2180.25,1.0,1,Dormant Customers
CUST02098,223,1,558.72,0.0,1,Dormant Customers
CUST02099,107,3,2275.89,0.0,1,Dormant Customers
CUST02100,23,8,4274.82,2.0,1,Champions
CUST02101,18,7,4502.69,2.0,1,Champions
CUST02102,17,6,3780.56,0.0,1,Champions
CUST02103,44,2,1052.31,1.0,1,Dormant Customers
CUST02104,4,1,679.74,0.0,1,Dormant Customers
CUST02105,15,4,2058.2,2.0,1,Dormant Customers
CUST02106,46,8,6625.540799999999,3.0,1,At-Risk Spenders
CUST02107,90,5,3080.15,0.0,1,Dormant Customers
CUST02108,9,3,2025.15,2.0,1,Dormant Customers
CUST02109,21,5,3747.13,1.0,1,Champions
CUST02110,26,2,1374.8200000000002,0.0,1,Dormant Customers
CUST02111,184,1,1404.22,0.0,1,Dormant Customers
CUST02112,335,3,1402.86,0.0,1,Dormant Customers
CUST02113,194,2,2358.37,0.0,1,Dormant Customers
CUST02114,111,2,587.4200000000001,1.0,1,Dormant Customers
CUST02115,277,1,483.57,0.0,1,Dormant Customers
CUST02116,151,2,1180.14,1.0,1,Dormant Customers
CUST02117,92,3,2584.4,0.0,1,Dormant Customers
CUST02118,93,7,5739.9800000000005,0.0,1,At-Risk Spenders
CUST02119,44,3,2881.38,2.0,1,Dormant Customers
CUST02120,41,8,4965.58,1.0,1,Loyal Customers
CUST02121,23,1,467.21,0.0,1,Dormant Customers
CUST02122,244,1,863.7,0.0,1,Dormant Customers
CUST02123,108,1,448.88,0.0,1,Dormant Customers
CUST02124,40,2,995.22,0.0,1,Dormant Customers
CUST02125,140,1,321.85,1.0,1,Dormant Customers
CUST02126,206,1,698.21,0.0,1,Dormant Customers
CUST02127,210,1,1050.81,0.0,1,Dormant Customers
CUST02128,41,1,1406.44,0.0,1,Dormant Customers
CUST02129,90,1,787.79,0.0,1,Dormant Customers
CUST02130,84,3,1356.56,2.0,1,Dormant Customers
CUST02131,93,4,2614.58,1.0,1,Dormant Customers
CUST02132,0,1,585.94,0.0,1,Dormant Customers
CUST02133,33,4,3704.23,1.0,1,Loyal Customers
CUST02134,192,3,2486.55,1.0,1,Dormant Customers
CUST02135,66,1,1006.67,1.0,1,Dormant Customers
CUST02136,84,4,3776.61,1.0,1,Dormant Customers
CUST02137,47,3,3099.36,2.0,1,Dormant Customers
CUST02138,194,1,472.88,1.0,1,Dormant Customers
CUST02139,28,1,440.82,0.0,1,Dormant Customers
CUST02140,30,6,4288.45,1.0,1,Champions
CUST02141,77,2,2337.84,0.0,1,Dormant Customers
CUST02142,79,1,1330.95,0.0,1,Dormant Customers
CUST02143,61,1,1023.26,0.0,1,Dormant Customers
CUST02144,173,2,1767.13,0.0,1,Dormant Customers
CUST02145,111,7,4813.139999999999,0.0,1,At-Risk Spenders
CUST02146,118,1,917.63,0.0,1,Dormant Customers
CUST02147,124,2,997.9,0.0,1,Dormant Customers
CUST02148,173,1,459.5,0.0,1,Dormant Customers
CUST02149,64,2,2929.7307999999985,0.0,1,Dormant Customers
CUST02150,245,4,2166.25,0.0,1,Dormant Customers
CUST02151,39,3,2519.29,1.0,1,Loyal Customers
CUST02152,109,4,2366.99,1.0,1,Dormant Customers
CUST02153,78,6,6234.7,2.0,1,At-Risk Spenders
CUST02154,106,16,11777.27,3.0,1,At-Risk Spenders
CUST02155,197,1,846.73,0.0,1,Dormant Customers
CUST02156,214,1,1705.47,0.0,1,Dormant Customers
CUST02157,48,1,736.31,0.0,1,Dormant Customers
CUST02158,101,8,4793.27,1.0,1,At-Risk Spenders
CUST02159,9,3,1632.0,0.0,1,Loyal Customers
CUST02160,3,2,1098.67,2.0,1,Dormant Customers
CUST02161,153,3,2402.28,1.0,1,Dormant Customers
CUST02162,12,6,3338.24,0.0,1,Champions
CUST02163,123,3,2010.36,1.0,1,Dormant Customers
CUST02164,48,1,644.0,1.0,1,Dormant Customers
CUST02165,39,2,667.69,0.0,1,Dormant Customers
CUST02166,20,1,1010.89,1.0,1,Dormant Customers
CUST02167,43,5,3963.67,0.0,1,Loyal Customers
CUST02168,165,3,2219.25,1.0,1,Dormant Customers
CUST02169,94,4,3065.81,2.0,1,Dormant Customers
CUST02170,138,6,3749.08,3.0,1,Dormant Customers
CUST02171,120,1,1067.07,0.0,1,Dormant Customers
CUST02172,17,6,3942.03,3.0,1,Champions
CUST02173,0,1,2057.25,1.0,1,Dormant Customers
CUST02174,139,7,3517.69,2.0,1,Dormant Customers
CUST02175,31,5,3584.25,0.0,1,Loyal Customers
CUST02176,114,1,971.25,0.0,1,Dormant Customers
CUST02177,197,1,898.53,0.0,1,Dormant Customers
CUST02178,36,4,2493.7200000000003,1.0,1,Loyal Customers
CUST02179,14,1,475.85,1.0,1,Dormant Customers
CUST02180,122,3,2631.13,1.0,1,Dormant Customers
CUST02181,11,1,908.67,0.0,1,Dormant Customers
CUST02182,71,2,1385.9899999999998,1.0,1,Dormant Customers
CUST02183,51,2,2206.5,0.0,1,Dormant Customers
CUST02184,110,2,1434.1,1.0,1,Dormant Customers
CUST02185,210,6,2701.7200000000003,1.0,1,Dormant Customers
CUST02186,122,5,3170.84,0.0,1,Dormant Customers
CUST02187,217,1,1006.5,0.0,1,Dormant Customers
CUST02188,125,2,640.48,0.0,1,Dormant Customers
CUST02189,87,4,2813.78,1.0,1,Dormant Customers
CUST02190,101,4,2228.5,1.0,1,Dormant Customers
CUST02191,158,4,2674.4,0.0,1,Dormant Customers
CUST02192,9,1,911.64,0.0,1,Dormant Customers
CUST02193,18,1,395.16,0.0,1,Dormant Customers
CUST02194,67,5,7124.880799999999,0.0,1,At-Risk Spenders
CUST02195,119,8,4744.28,1.0,1,At-Risk Spenders
CUST02196,175,1,605.92,0.0,1,Dormant Customers
CUST02197,21,1,362.15,0.0,1,Dormant Customers
CUST02198,96,3,3118.08,0.0,1,Dormant Customers
CUST02199,96,4,2638.62,2.0,1,Dormant Customers
CUST02200,3,3,1089.4,0.0,1,Loyal Customers
CUST02201,129,5,4412.26,0.0,1,At-Risk Spenders
CUST02202,2,6,3383.51,0.0,1,Champions
CUST02203,52,3,1505.22,0.0,1,Dormant Customers
CUST02204,175,1,456.72,0.0,1,Dormant Customers
CUST02205,236,2,2473.31,0.0,1,Dormant Customers
CUST02206,278,2,1232.78,1.0,1,Dormant Customers
CUST02207,29,9,6120.55,3.0,1,Champions
CUST02208,123,6,4901.240799999999,1.0,1,At-Risk Spenders
CUST02209,22,4,1867.09,0.0,1,Loyal Customers
CUST02210,154,2,1718.96,0.0,1,Dormant Customers
CUST02211,5,5,3668.86,1.0,1,Champions
CUST02212,52,1,619.75,0.0,1,Dormant Customers
CUST02213,43,3,1948.15,2.0,1,Dormant Customers
CUST02214,213,6,5751.179999999999,3.0,1,At-Risk Spenders
CUST02215,38,1,362.55,1.0,1,Dormant Customers
CUST02216,90,3,2218.09,2.0,1,Dormant Customers
CUST02217,42,1,586.15,0.0,1,Dormant Customers
CUST02218,26,5,3903.06,1.0,1,Champions
CUST02219,39,1,484.4,0.0,1,Dormant Customers
CUST02220,70,1,366.62,0.0,1,Dormant Customers
CUST02221,34,1,682.97,0.0,1,Dormant Customers
CUST02222,92,1,836.55,1.0,1,Dormant Customers
CUST02223,10,1,764.96,0.0,1,Dormant Customers
CUST02224,197,3,1603.7,1.0,1,Dormant Customers
CUST02225,251,6,2353.84,2.0,1,Dormant Customers
CUST02226,49,10,7462.570799999999,3.0,1,At-Risk Spenders
CUST02227,28,4,2320.84,1.0,1,Loyal Customers
CUST02228,87,3,2870.67,2.0,1,Dormant Customers
CUST02229,75,4,3538.13,1.0,1,Dormant Customers
CUST02230,24,1,388.37,0.0,1,Dormant Customers
CUST02231,68,3,1511.08,0.0,1,Dormant Customers
CUST02232,0,1,327.98,0.0,1,Dormant Customers
CUST02233,94,1,515.82,0.0,1,Dormant Customers
CUST02234,169,1,880.11,1.0,1,Dormant Customers
CUST02235,52,1,221.66,0.0,1,Dormant Customers
CUST02236,145,2,1413.89,0.0,1,Dormant Customers
CUST02237,38,6,3565.76,1.0,1,Loyal Customers
CUST02238,57,10,6304.62,3.0,1,At-Risk Spenders
CUST02239,45,1,576.85,0.0,1,Dormant Customers
CUST02240,19,1,2343.2407999999987,0.0,1,Dormant Customers
CUST02241,114,4,3532.06,0.0,1,Dormant Customers
CUST02242,130,3,2407.42,1.0,1,Dormant Customers
CUST02243,133,4,2923.57,1.0,1,Dormant Customers
CUST02244,5,4,2406.37,0.0,1,Loyal Customers
CUST02245,83,8,4970.59,2.0,1,At-Risk Spenders
CUST02246,153,3,2005.87,1.0,1,Dormant Customers
CUST02247,55,1,533.22,0.0,1,Dormant Customers
CUST02248,93,1,1245.24,0.0,1,Dormant Customers
CUST02249,75,3,1584.17,1.0,1,Dormant Customers
CUST02250,15,6,3309.5,3.0,1,Champions
CUST02251,182,2,1716.8,0.0,1,Dormant Customers
CUST02252,62,4,2123.62,2.0,1,Dormant Customers
CUST02253,67,7,5037.720799999998,2.0,1,At-Risk Spenders
CUST02254,91,1,321.87,1.0,1,Dormant Customers
CUST02255,15,1,485.28,0.0,1,Dormant Customers
CUST02256,42,4,2003.71,1.0,1,Loyal Customers
CUST02257,60,5,4038.65,3.0,1,At-Risk Spenders
CUST02258,198,4,2233.67,1.0,1,Dormant Customers
CUST02259,42,2,917.25,0.0,1,Dormant Customers
CUST02260,69,3,3278.1107999999986,1.0,1,Dormant Customers
CUST02261,55,4,3277.19,2.0,1,Dormant Customers
CUST02262,97,3,2320.9,1.0,1,Dormant Customers
CUST02263,118,1,385.7,0.0,1,Dormant Customers
CUST02264,45,3,2217.6800000000003,1.0,1,Loyal Customers
CUST02265,31,1,280.88,0.0,1,Dormant Customers
CUST02266,20,1,563.66,0.0,1,Dormant Customers
CUST02267,207,2,2539.23,2.0,1,Dormant Customers
CUST02268,167,2,1421.47,0.0,1,Dormant Customers
CUST02269,7,4,3854.66,1.0,1,Loyal Customers
CUST02270,91,6,4121.46,1.0,1,At-Risk Spenders
CUST02271,119,2,1585.35,1.0,1,Dormant Customers
CUST02272,59,11,8117.28,4.0,1,At-Risk Spenders
CUST02273,163,2,1263.48,0.0,1,Dormant Customers
CUST02274,70,2,897.32,1.0,1,Dormant Customers
CUST02275,21,4,1569.5,0.0,1,Loyal Customers
CUST02276,265,2,2509.86,2.0,1,Dormant Customers
CUST02277,218,2,3384.3,0.0,1,Dormant Customers
CUST02278,116,2,937.17,1.0,1,Dormant Customers
CUST02279,21,3,2624.92,0.0,1,Loyal Customers
CUST02280,145,1,1244.85,0.0,1,Dormant Customers
CUST02281,120,2,1698.6799999999998,0.0,1,Dormant Customers
CUST02282,7,1,300.59,1.0,1,Dormant Customers
CUST02283,132,4,1771.46,0.0,1,Dormant Customers
CUST02284,35,5,3144.28,1.0,1,Loyal Customers
CUST02285,19,1,903.8,1.0,1,Dormant Customers
CUST02286,242,2,2310.76,0.0,1,Dormant Customers
CUST02287,100,7,5640.970799999999,1.0,1,At-Risk Spenders
CUST02288,58,5,4722.57,1.0,1,At-Risk Spenders
CUST02289,93,4,4308.88,1.0,1,At-Risk Spenders
CUST02290,76,5,5620.530000000001,2.0,1,At-Risk Spenders
CUST02291,214,6,3936.09,0.0,1,Dormant Customers
CUST02292,4,4,2077.06,1.0,1,Loyal Customers
CUST02293,287,4,4413.400000000001,0.0,1,At-Risk Spenders
CUST02294,19,2,785.8399999999999,1.0,1,Dormant Customers
CUST02295,24,2,958.62,1.0,1,Dormant Customers
CUST02296,73,5,2333.01,2.0,1,Dormant Customers
CUST02297,27,1,389.45,0.0,1,Dormant Customers
CUST02298,100,6,4073.99,1.0,1,At-Risk Spenders
CUST02299,101,1,1062.37,0.0,1,Dormant Customers
CUST02300,104,3,3051.79,0.0,1,Dormant Customers
CUST02301,126,3,1446.59,0.0,1,Dormant Customers
CUST02302,79,3,1243.34,1.0,1,Dormant Customers
CUST02303,24,1,590.19,1.0,1,Dormant Customers
CUST02304,36,6,2964.84,0.0,1,Loyal Customers
CUST02305,40,7,5250.78,0.0,1,Loyal Customers
CUST02306,74,2,2087.32,1.0,1,Dormant Customers
CUST02307,24,2,1057.9,0.0,1,Dormant Customers
CUST02308,116,3,2021.26,0.0,1,Dormant Customers
CUST02309,562,1,359.12,0.0,1,Dormant Customers
CUST02310,25,5,3787.63,2.0,1,Champions
CUST02311,200,6,2984.76,1.0,1,Dormant Customers
CUST02312,205,7,4727.71,3.0,1,At-Risk Spenders
CUST02313,171,1,583.08,0.0,1,Dormant Customers
CUST02314,0,1,443.94,0.0,1,Dormant Customers
CUST02315,39,8,5134.64,3.0,1,At-Risk Spenders
CUST02316,17,1,552.35,0.0,1,Dormant Customers
CUST02317,1,7,6148.13,2.0,1,Champions
CUST02318,85,1,514.56,0.0,1,Dormant Customers
CUST02319,36,1,1156.63,0.0,1,Dormant Customers
CUST02320,97,2,519.24,0.0,1,Dormant Customers
CUST02321,172,6,4391.980799999998,1.0,1,At-Risk Spenders
CUST02322,38,4,3153.22,0.0,1,Loyal Customers
CUST02323,84,2,2946.0907999999986,1.0,1,Dormant Customers
CUST02324,178,3,2455.75,1.0,1,Dormant Customers
CUST02325,14,5,2255.74,1.0,1,Champions
CUST02326,14,1,831.86,0.0,1,Dormant Customers
CUST02327,160,3,1354.68,1.0,1,Dormant Customers
CUST02328,13,1,639.75,0.0,1,Dormant Customers
CUST02329,90,5,4216.77,1.0,1,At-Risk Spenders
CUST02330,75,6,6079.95,4.0,1,At-Risk Spenders
CUST02331,11,8,8709.1408,1.0,1,Champions
CUST02332,17,4,4027.330799999999,1.0,1,Loyal Customers
CUST02333,0,1,648.38,0.0,1,Dormant Customers
CUST02334,13,1,1812.0,0.0,1,Dormant Customers
CUST02335,40,4,2535.74,0.0,1,Loyal Customers
CUST02336,78,2,777.1700000000001,0.0,1,Dormant Customers
CUST02337,13,1,1911.28,0.0,1,Dormant Customers
CUST02338,31,2,1594.4499999999998,1.0,1,Dormant Customers
CUST02339,31,5,3093.07,2.0,1,Dormant Customers
CUST02340,28,7,6261.87,3.0,1,Champions
CUST02341,31,1,490.32,0.0,1,Dormant Customers
CUST02342,57,2,1718.39,1.0,1,Dormant Customers
CUST02343,24,1,1077.84,0.0,1,Dormant Customers
CUST02344,19,1,536.58,0.0,1,Dormant Customers
CUST02345,33,5,3378.75,0.0,1,Loyal Customers
CUST02346,16,3,1415.13,2.0,1,Dormant Customers
CUST02347,92,1,1102.94,0.0,1,Dormant Customers
CUST02348,115,4,4886.8,0.0,1,At-Risk Spenders
CUST02349,54,3,1811.6,0.0,1,Dormant Customers
CUST02350,132,3,3619.51,0.0,1,Dormant Customers
CUST02351,239,1,1592.34,0.0,1,Dormant Customers
CUST02352,8,4,2251.45,0.0,1,Loyal Customers
CUST02353,150,5,3152.52,1.0,1,Dormant Customers
CUST02354,19,1,666.97,0.0,1,Dormant Customers
CUST02355,9,7,3620.09,3.0,1,Champions
CUST02356,34,2,1160.46,0.0,1,Dormant Customers
CUST02357,30,8,7592.09,2.0,1,Champions
CUST02358,72,3,2849.58,3.0,1,Dormant Customers
CUST02359,28,4,2631.74,0.0,1,Loyal Customers
CUST02360,39,2,830.9399999999999,0.0,1,Dormant Customers
CUST02361,43,1,430.86,0.0,1,Dormant Customers
CUST02362,20,2,2072.46,0.0,1,Dormant Customers
CUST02363,20,2,2190.38,1.0,1,Dormant Customers
CUST02364,153,2,1091.09,1.0,1,Dormant Customers
CUST02365,9,5,4018.01,0.0,1,Champions
CUST02366,219,5,2837.05,0.0,1,Dormant Customers
CUST02367,70,4,2571.52,1.0,1,Dormant Customers
CUST02368,157,4,4203.85,3.0,1,At-Risk Spenders
CUST02369,22,1,377.41,0.0,1,Dormant Customers
CUST02370,21,3,1826.48,1.0,1,Loyal Customers
CUST02371,44,4,2578.01,2.0,1,Dormant Customers
CUST02372,23,5,2903.53,1.0,1,Champions
CUST02373,7,3,2811.29,1.0,1,Loyal Customers
CUST02374,80,1,158.59,0.0,1,Dormant Customers
CUST02375,81,1,530.02,0.0,1,Dormant Customers
CUST02376,4,3,2320.36,0.0,1,Loyal Customers
CUST02377,32,2,1996.97,0.0,1,Dormant Customers
CUST02378,2,2,1141.79,0.0,1,Dormant Customers
CUST02379,112,1,588.32,0.0,1,Dormant Customers
CUST02380,136,1,331.92,0.0,1,Dormant Customers
CUST02381,4,1,798.67,1.0,1,Dormant Customers
CUST02382,89,7,6573.320799999999,1.0,1,At-Risk Spenders
CUST02383,108,4,1842.06,2.0,1,Dormant Customers
CUST02384,68,3,2259.81,1.0,1,Dormant Customers
CUST02385,27,1,873.79,0.0,1,Dormant Customers
CUST02386,0,2,1758.17,0.0,1,Dormant Customers
CUST02387,97,1,324.03,1.0,1,Dormant Customers
CUST02388,49,1,2343.2407999999987,0.0,1,Dormant Customers
CUST02389,125,4,1987.76,2.0,1,Dormant Customers
CUST02390,282,3,2336.76,0.0,1,Dormant Customers
CUST02391,52,1,767.26,1.0,1,Dormant Customers
CUST02392,96,3,1858.71,0.0,1,Dormant Customers
CUST02393,122,6,5816.6900000000005,2.0,1,At-Risk Spenders
CUST02394,38,5,4632.17,2.0,1,Dormant Customers
CUST02395,364,4,1428.0,4.0,1,Dormant Customers
CUST02396,114,1,553.88,1.0,1,Dormant Customers
CUST02397,58,1,451.68,0.0,1,Dormant Customers
CUST02398,49,7,4117.02,2.0,1,At-Risk Spenders
CUST02399,276,4,2579.22,0.0,1,Dormant Customers
CUST02400,110,2,1017.49,0.0,1,Dormant Customers
